"fips","state","county","month_start_date","monthly_eviction_filings"
"47125","tennessee","montgomery","2017-10-01","148"
"47125","tennessee","montgomery","2017-11-01","119"
"47125","tennessee","montgomery","2017-12-01","109"
"47125","tennessee","montgomery","2018-01-01","159"
"47125","tennessee","montgomery","2018-02-01","136"
"47125","tennessee","montgomery","2018-03-01","117"
"47125","tennessee","montgomery","2018-04-01","103"
"47125","tennessee","montgomery","2018-05-01","145"
"47125","tennessee","montgomery","2018-06-01","157"
"47125","tennessee","montgomery","2018-07-01","156"
"47125","tennessee","montgomery","2018-08-01","141"
"47125","tennessee","montgomery","2018-09-01","113"
"47125","tennessee","montgomery","2018-10-01","124"
"47125","tennessee","montgomery","2018-11-01","132"
"47125","tennessee","montgomery","2018-12-01","86"
"47125","tennessee","montgomery","2019-01-01","140"
"47125","tennessee","montgomery","2019-02-01","114"
"47125","tennessee","montgomery","2019-03-01","104"
"47125","tennessee","montgomery","2019-04-01","88"
"47125","tennessee","montgomery","2019-05-01","141"
"47125","tennessee","montgomery","2019-06-01","126"
"47125","tennessee","montgomery","2019-07-01","138"
"47125","tennessee","montgomery","2019-08-01","147"
"47125","tennessee","montgomery","2019-09-01","145"
"47125","tennessee","montgomery","2019-10-01","120"
"47125","tennessee","montgomery","2019-11-01","114"
"47125","tennessee","montgomery","2019-12-01","106"
"47125","tennessee","montgomery","2020-01-01","132"
"47125","tennessee","montgomery","2020-02-01","167"
"47125","tennessee","montgomery","2020-03-01","54"
"47125","tennessee","montgomery","2020-04-01","4"
"47125","tennessee","montgomery","2020-05-01","45"
"47125","tennessee","montgomery","2020-06-01","87"
"47125","tennessee","montgomery","2020-07-01","58"
"47125","tennessee","montgomery","2020-08-01","96"
"47125","tennessee","montgomery","2020-09-01","90"
"47125","tennessee","montgomery","2020-10-01","100"
"47125","tennessee","montgomery","2020-11-01","80"
"47125","tennessee","montgomery","2020-12-01","116"
"47125","tennessee","montgomery","2021-01-01","81"
"47125","tennessee","montgomery","2021-02-01","50"
"47125","tennessee","montgomery","2021-03-01","120"
"47125","tennessee","montgomery","2021-04-01","97"
"47125","tennessee","montgomery","2021-05-01","81"
"47125","tennessee","montgomery","2021-06-01","96"
"47125","tennessee","montgomery","2021-07-01","145"
"47125","tennessee","montgomery","2021-08-01","101"
"47125","tennessee","montgomery","2021-09-01","147"
"47125","tennessee","montgomery","2021-10-01","105"
"47125","tennessee","montgomery","2021-11-01","111"
"47125","tennessee","montgomery","2021-12-01","128"
"47125","tennessee","montgomery","2022-01-01","126"
"47125","tennessee","montgomery","2022-02-01","103"
"47125","tennessee","montgomery","2022-03-01","150"
"47125","tennessee","montgomery","2022-04-01","94"
"47125","tennessee","montgomery","2022-05-01","139"
"47125","tennessee","montgomery","2022-06-01","179"
"47125","tennessee","montgomery","2022-07-01","94"
"47125","tennessee","montgomery","2022-08-01","198"
"47125","tennessee","montgomery","2022-09-01","142"
"47125","tennessee","montgomery","2022-10-01","92"
"47125","tennessee","montgomery","2022-11-01","129"
"47125","tennessee","montgomery","2022-12-01","143"
"47043","tennessee","dickson","2016-01-01","11"
"47043","tennessee","dickson","2016-02-01","10"
"47043","tennessee","dickson","2016-03-01","14"
"47043","tennessee","dickson","2016-04-01","8"
"47043","tennessee","dickson","2016-05-01","14"
"47043","tennessee","dickson","2016-06-01","19"
"47043","tennessee","dickson","2016-07-01","10"
"47043","tennessee","dickson","2016-08-01","18"
"47043","tennessee","dickson","2016-09-01","17"
"47043","tennessee","dickson","2016-10-01","14"
"47043","tennessee","dickson","2016-11-01","9"
"47043","tennessee","dickson","2016-12-01","12"
"47043","tennessee","dickson","2017-01-01","9"
"47043","tennessee","dickson","2017-02-01","9"
"47043","tennessee","dickson","2017-03-01","12"
"47043","tennessee","dickson","2017-04-01","11"
"47043","tennessee","dickson","2017-05-01","17"
"47043","tennessee","dickson","2017-06-01","17"
"47043","tennessee","dickson","2017-07-01","13"
"47043","tennessee","dickson","2017-08-01","18"
"47043","tennessee","dickson","2017-09-01","19"
"47043","tennessee","dickson","2017-10-01","9"
"47043","tennessee","dickson","2017-11-01","16"
"47043","tennessee","dickson","2017-12-01","14"
"47043","tennessee","dickson","2018-01-01","13"
"47043","tennessee","dickson","2018-02-01","10"
"47043","tennessee","dickson","2018-03-01","21"
"47043","tennessee","dickson","2018-04-01","7"
"47043","tennessee","dickson","2018-05-01","19"
"47043","tennessee","dickson","2018-06-01","16"
"47043","tennessee","dickson","2018-07-01","15"
"47043","tennessee","dickson","2018-08-01","21"
"47043","tennessee","dickson","2018-09-01","15"
"47043","tennessee","dickson","2018-10-01","11"
"47043","tennessee","dickson","2018-11-01","12"
"47043","tennessee","dickson","2018-12-01","12"
"47043","tennessee","dickson","2019-01-01","9"
"47043","tennessee","dickson","2019-02-01","13"
"47043","tennessee","dickson","2019-03-01","14"
"47043","tennessee","dickson","2019-04-01","7"
"47043","tennessee","dickson","2019-05-01","17"
"47043","tennessee","dickson","2019-06-01","0"
"47043","tennessee","dickson","2019-07-01","1"
"47043","tennessee","dickson","2019-08-01","0"
"47043","tennessee","dickson","2019-09-01","2"
"47043","tennessee","dickson","2019-10-01","0"
"47043","tennessee","dickson","2019-11-01","1"
"47043","tennessee","dickson","2019-12-01","3"
"47043","tennessee","dickson","2020-01-01","1"
"47043","tennessee","dickson","2020-02-01","5"
"47043","tennessee","dickson","2020-03-01","1"
"47043","tennessee","dickson","2020-04-01","1"
"47043","tennessee","dickson","2020-05-01","4"
"47043","tennessee","dickson","2020-06-01","0"
"47043","tennessee","dickson","2020-07-01","4"
"47043","tennessee","dickson","2020-08-01","6"
"47043","tennessee","dickson","2020-09-01","6"
"47043","tennessee","dickson","2020-10-01","2"
"47043","tennessee","dickson","2020-11-01","0"
"47043","tennessee","dickson","2020-12-01","2"
"47043","tennessee","dickson","2021-01-01","3"
"47043","tennessee","dickson","2021-02-01","1"
"47043","tennessee","dickson","2021-03-01","5"
"47043","tennessee","dickson","2021-04-01","2"
"47043","tennessee","dickson","2021-05-01","5"
"47043","tennessee","dickson","2021-06-01","16"
"47043","tennessee","dickson","2021-07-01","13"
"47043","tennessee","dickson","2021-08-01","15"
"47043","tennessee","dickson","2021-09-01","16"
"47043","tennessee","dickson","2021-10-01","12"
"47043","tennessee","dickson","2021-11-01","17"
"47043","tennessee","dickson","2021-12-01","8"
"47043","tennessee","dickson","2022-01-01","22"
"47043","tennessee","dickson","2022-02-01","11"
"47043","tennessee","dickson","2022-03-01","18"
"47043","tennessee","dickson","2022-04-01","20"
"47043","tennessee","dickson","2022-05-01","14"
"47043","tennessee","dickson","2022-06-01","9"
"47043","tennessee","dickson","2022-07-01","10"
"47043","tennessee","dickson","2022-08-01","8"
"47043","tennessee","dickson","2022-09-01","8"
"47043","tennessee","dickson","2022-10-01","19"
"47043","tennessee","dickson","2022-11-01","7"
"47043","tennessee","dickson","2022-12-01","11"
"47157","tennessee","shelby","2016-01-01","2329"
"47157","tennessee","shelby","2016-02-01","1980"
"47157","tennessee","shelby","2016-03-01","1631"
"47157","tennessee","shelby","2016-04-01","1899"
"47157","tennessee","shelby","2016-05-01","2320"
"47157","tennessee","shelby","2016-06-01","2581"
"47157","tennessee","shelby","2016-07-01","2461"
"47157","tennessee","shelby","2016-08-01","2750"
"47157","tennessee","shelby","2016-09-01","2436"
"47157","tennessee","shelby","2016-10-01","2301"
"47157","tennessee","shelby","2016-11-01","2020"
"47157","tennessee","shelby","2016-12-01","2114"
"47157","tennessee","shelby","2017-01-01","2323"
"47157","tennessee","shelby","2017-02-01","2279"
"47157","tennessee","shelby","2017-03-01","1948"
"47157","tennessee","shelby","2017-04-01","1923"
"47157","tennessee","shelby","2017-05-01","2166"
"47157","tennessee","shelby","2017-06-01","2441"
"47157","tennessee","shelby","2017-07-01","2415"
"47157","tennessee","shelby","2017-08-01","2803"
"47157","tennessee","shelby","2017-09-01","2310"
"47157","tennessee","shelby","2017-10-01","2474"
"47157","tennessee","shelby","2017-11-01","2254"
"47157","tennessee","shelby","2017-12-01","1907"
"47157","tennessee","shelby","2018-01-01","2681"
"47157","tennessee","shelby","2018-02-01","2187"
"47157","tennessee","shelby","2018-03-01","1777"
"47157","tennessee","shelby","2018-04-01","2167"
"47157","tennessee","shelby","2018-05-01","2392"
"47157","tennessee","shelby","2018-06-01","2485"
"47157","tennessee","shelby","2018-07-01","2411"
"47157","tennessee","shelby","2018-08-01","2642"
"47157","tennessee","shelby","2018-09-01","2418"
"47157","tennessee","shelby","2018-10-01","2470"
"47157","tennessee","shelby","2018-11-01","2292"
"47157","tennessee","shelby","2018-12-01","1859"
"47157","tennessee","shelby","2019-01-01","2578"
"47157","tennessee","shelby","2019-02-01","2112"
"47157","tennessee","shelby","2019-03-01","1692"
"47157","tennessee","shelby","2019-04-01","1869"
"47157","tennessee","shelby","2019-05-01","2392"
"47157","tennessee","shelby","2019-06-01","2175"
"47157","tennessee","shelby","2019-07-01","2883"
"47157","tennessee","shelby","2019-08-01","2418"
"47157","tennessee","shelby","2019-09-01","2308"
"47157","tennessee","shelby","2019-10-01","2323"
"47157","tennessee","shelby","2019-11-01","1890"
"47157","tennessee","shelby","2019-12-01","2006"
"47157","tennessee","shelby","2020-01-01","2527"
"47157","tennessee","shelby","2020-02-01","2158"
"47157","tennessee","shelby","2020-03-01","1240"
"47157","tennessee","shelby","2020-04-01","359"
"47157","tennessee","shelby","2020-05-01","685"
"47157","tennessee","shelby","2020-06-01","1061"
"47157","tennessee","shelby","2020-07-01","1209"
"47157","tennessee","shelby","2020-08-01","1219"
"47157","tennessee","shelby","2020-09-01","1472"
"47157","tennessee","shelby","2020-10-01","1644"
"47157","tennessee","shelby","2020-11-01","1386"
"47157","tennessee","shelby","2020-12-01","1417"
"47157","tennessee","shelby","2021-01-01","828"
"47157","tennessee","shelby","2021-02-01","678"
"47157","tennessee","shelby","2021-03-01","1431"
"47157","tennessee","shelby","2021-04-01","1323"
"47157","tennessee","shelby","2021-05-01","1153"
"47157","tennessee","shelby","2021-06-01","1292"
"47157","tennessee","shelby","2021-07-01","1270"
"47157","tennessee","shelby","2021-08-01","1504"
"47157","tennessee","shelby","2021-09-01","1828"
"47157","tennessee","shelby","2021-10-01","1732"
"47157","tennessee","shelby","2021-11-01","1540"
"47157","tennessee","shelby","2021-12-01","1617"
"47157","tennessee","shelby","2022-01-01","2004"
"47157","tennessee","shelby","2022-02-01","1788"
"47157","tennessee","shelby","2022-03-01","1921"
"47157","tennessee","shelby","2022-04-01","1736"
"47157","tennessee","shelby","2022-05-01","2210"
"47157","tennessee","shelby","2022-06-01","2401"
"47157","tennessee","shelby","2022-07-01","2610"
"47157","tennessee","shelby","2022-08-01","2583"
"47157","tennessee","shelby","2022-09-01","2585"
"47157","tennessee","shelby","2022-10-01","2702"
"47157","tennessee","shelby","2022-11-01","2474"
"47157","tennessee","shelby","2022-12-01","1472"
"47119","tennessee","maury","2016-01-01","33"
"47119","tennessee","maury","2016-02-01","25"
"47119","tennessee","maury","2016-03-01","31"
"47119","tennessee","maury","2016-04-01","42"
"47119","tennessee","maury","2016-05-01","36"
"47119","tennessee","maury","2016-06-01","46"
"47119","tennessee","maury","2016-07-01","26"
"47119","tennessee","maury","2016-08-01","49"
"47119","tennessee","maury","2016-09-01","58"
"47119","tennessee","maury","2016-10-01","51"
"47119","tennessee","maury","2016-11-01","33"
"47119","tennessee","maury","2016-12-01","51"
"47119","tennessee","maury","2017-01-01","37"
"47119","tennessee","maury","2017-02-01","45"
"47119","tennessee","maury","2017-03-01","23"
"47119","tennessee","maury","2017-04-01","32"
"47119","tennessee","maury","2017-05-01","53"
"47119","tennessee","maury","2017-06-01","32"
"47119","tennessee","maury","2017-07-01","48"
"47119","tennessee","maury","2017-08-01","62"
"47119","tennessee","maury","2017-09-01","33"
"47119","tennessee","maury","2017-10-01","36"
"47119","tennessee","maury","2017-11-01","32"
"47119","tennessee","maury","2017-12-01","35"
"47119","tennessee","maury","2018-01-01","37"
"47119","tennessee","maury","2018-02-01","53"
"47119","tennessee","maury","2018-03-01","29"
"47119","tennessee","maury","2018-04-01","43"
"47119","tennessee","maury","2018-05-01","45"
"47119","tennessee","maury","2018-06-01","47"
"47119","tennessee","maury","2018-07-01","44"
"47119","tennessee","maury","2018-08-01","37"
"47119","tennessee","maury","2018-09-01","52"
"47119","tennessee","maury","2018-10-01","52"
"47119","tennessee","maury","2018-11-01","50"
"47119","tennessee","maury","2018-12-01","44"
"47119","tennessee","maury","2019-01-01","49"
"47119","tennessee","maury","2019-02-01","55"
"47119","tennessee","maury","2019-03-01","32"
"47119","tennessee","maury","2019-04-01","40"
"47119","tennessee","maury","2019-05-01","35"
"47119","tennessee","maury","2019-06-01","52"
"47119","tennessee","maury","2019-07-01","48"
"47119","tennessee","maury","2019-08-01","45"
"47119","tennessee","maury","2019-09-01","45"
"47119","tennessee","maury","2019-10-01","28"
"47119","tennessee","maury","2019-11-01","36"
"47119","tennessee","maury","2019-12-01","38"
"47119","tennessee","maury","2020-01-01","70"
"47119","tennessee","maury","2020-02-01","47"
"47119","tennessee","maury","2020-03-01","27"
"47119","tennessee","maury","2020-04-01","0"
"47119","tennessee","maury","2020-05-01","0"
"47119","tennessee","maury","2020-06-01","64"
"47119","tennessee","maury","2020-07-01","27"
"47119","tennessee","maury","2020-08-01","42"
"47119","tennessee","maury","2020-09-01","45"
"47119","tennessee","maury","2020-10-01","41"
"47119","tennessee","maury","2020-11-01","39"
"47119","tennessee","maury","2020-12-01","29"
"47119","tennessee","maury","2021-01-01","19"
"47119","tennessee","maury","2021-02-01","22"
"47119","tennessee","maury","2021-03-01","39"
"47119","tennessee","maury","2021-04-01","31"
"47119","tennessee","maury","2021-05-01","36"
"47119","tennessee","maury","2021-06-01","47"
"47119","tennessee","maury","2021-07-01","45"
"47119","tennessee","maury","2021-08-01","44"
"47119","tennessee","maury","2021-09-01","45"
"47119","tennessee","maury","2021-10-01","34"
"47119","tennessee","maury","2021-11-01","37"
"47119","tennessee","maury","2021-12-01","34"
"47119","tennessee","maury","2022-01-01","51"
"47119","tennessee","maury","2022-02-01","36"
"47119","tennessee","maury","2022-03-01","44"
"47119","tennessee","maury","2022-04-01","36"
"47119","tennessee","maury","2022-05-01","56"
"47119","tennessee","maury","2022-06-01","49"
"47119","tennessee","maury","2022-07-01","68"
"47119","tennessee","maury","2022-08-01","49"
"47119","tennessee","maury","2022-09-01","34"
"47119","tennessee","maury","2022-10-01","43"
"47119","tennessee","maury","2022-11-01","48"
"47119","tennessee","maury","2022-12-01","42"
"47079","tennessee","henry","2016-01-01","6"
"47079","tennessee","henry","2016-02-01","3"
"47079","tennessee","henry","2016-03-01","6"
"47079","tennessee","henry","2016-04-01","10"
"47079","tennessee","henry","2016-05-01","7"
"47079","tennessee","henry","2016-06-01","11"
"47079","tennessee","henry","2016-07-01","9"
"47079","tennessee","henry","2016-08-01","12"
"47079","tennessee","henry","2016-09-01","5"
"47079","tennessee","henry","2016-10-01","7"
"47079","tennessee","henry","2016-11-01","11"
"47079","tennessee","henry","2016-12-01","5"
"47079","tennessee","henry","2017-01-01","6"
"47079","tennessee","henry","2017-02-01","6"
"47079","tennessee","henry","2017-03-01","3"
"47079","tennessee","henry","2017-04-01","6"
"47079","tennessee","henry","2017-05-01","8"
"47079","tennessee","henry","2017-06-01","7"
"47079","tennessee","henry","2017-07-01","7"
"47079","tennessee","henry","2017-08-01","5"
"47079","tennessee","henry","2017-09-01","6"
"47079","tennessee","henry","2017-10-01","11"
"47079","tennessee","henry","2017-11-01","7"
"47079","tennessee","henry","2017-12-01","5"
"47079","tennessee","henry","2018-01-01","12"
"47079","tennessee","henry","2018-02-01","7"
"47079","tennessee","henry","2018-03-01","9"
"47079","tennessee","henry","2018-04-01","9"
"47079","tennessee","henry","2018-05-01","8"
"47079","tennessee","henry","2018-06-01","7"
"47079","tennessee","henry","2018-07-01","10"
"47079","tennessee","henry","2018-08-01","20"
"47079","tennessee","henry","2018-09-01","9"
"47079","tennessee","henry","2018-10-01","12"
"47079","tennessee","henry","2018-11-01","11"
"47079","tennessee","henry","2018-12-01","8"
"47079","tennessee","henry","2019-01-01","5"
"47079","tennessee","henry","2019-02-01","9"
"47079","tennessee","henry","2019-03-01","11"
"47079","tennessee","henry","2019-04-01","13"
"47079","tennessee","henry","2019-05-01","6"
"47079","tennessee","henry","2019-06-01","16"
"47079","tennessee","henry","2019-07-01","4"
"47079","tennessee","henry","2019-08-01","13"
"47079","tennessee","henry","2019-09-01","11"
"47079","tennessee","henry","2019-10-01","8"
"47079","tennessee","henry","2019-11-01","7"
"47079","tennessee","henry","2019-12-01","6"
"47079","tennessee","henry","2020-01-01","15"
"47079","tennessee","henry","2020-02-01","6"
"47079","tennessee","henry","2020-03-01","4"
"47079","tennessee","henry","2020-04-01","0"
"47079","tennessee","henry","2020-05-01","0"
"47079","tennessee","henry","2020-06-01","15"
"47079","tennessee","henry","2020-07-01","13"
"47079","tennessee","henry","2020-08-01","10"
"47079","tennessee","henry","2020-09-01","12"
"47079","tennessee","henry","2020-10-01","5"
"47079","tennessee","henry","2020-11-01","8"
"47079","tennessee","henry","2020-12-01","10"
"47079","tennessee","henry","2021-01-01","0"
"47079","tennessee","henry","2021-02-01","2"
"47079","tennessee","henry","2021-03-01","14"
"47079","tennessee","henry","2021-04-01","8"
"47079","tennessee","henry","2021-05-01","8"
"47079","tennessee","henry","2021-06-01","13"
"47079","tennessee","henry","2021-07-01","13"
"47079","tennessee","henry","2021-08-01","13"
"47079","tennessee","henry","2021-09-01","7"
"47079","tennessee","henry","2021-10-01","14"
"47079","tennessee","henry","2021-11-01","11"
"47079","tennessee","henry","2021-12-01","11"
"47079","tennessee","henry","2022-01-01","6"
"47079","tennessee","henry","2022-02-01","15"
"47079","tennessee","henry","2022-03-01","15"
"47079","tennessee","henry","2022-04-01","11"
"47079","tennessee","henry","2022-05-01","13"
"47079","tennessee","henry","2022-06-01","9"
"47079","tennessee","henry","2022-07-01","12"
"47079","tennessee","henry","2022-08-01","13"
"47079","tennessee","henry","2022-09-01","5"
"47079","tennessee","henry","2022-10-01","10"
"47079","tennessee","henry","2022-11-01","8"
"47079","tennessee","henry","2022-12-01","12"
"47031","tennessee","coffee","2019-01-01","19"
"47031","tennessee","coffee","2019-02-01","23"
"47031","tennessee","coffee","2019-03-01","14"
"47031","tennessee","coffee","2019-04-01","17"
"47031","tennessee","coffee","2019-05-01","16"
"47031","tennessee","coffee","2019-06-01","26"
"47031","tennessee","coffee","2019-07-01","20"
"47031","tennessee","coffee","2019-08-01","21"
"47031","tennessee","coffee","2019-09-01","20"
"47031","tennessee","coffee","2019-10-01","22"
"47031","tennessee","coffee","2019-11-01","15"
"47031","tennessee","coffee","2019-12-01","19"
"47031","tennessee","coffee","2020-01-01","13"
"47031","tennessee","coffee","2020-02-01","14"
"47031","tennessee","coffee","2020-03-01","9"
"47031","tennessee","coffee","2020-04-01","1"
"47031","tennessee","coffee","2020-05-01","0"
"47031","tennessee","coffee","2020-06-01","21"
"47031","tennessee","coffee","2020-07-01","9"
"47031","tennessee","coffee","2020-08-01","15"
"47031","tennessee","coffee","2020-09-01","14"
"47031","tennessee","coffee","2020-10-01","14"
"47031","tennessee","coffee","2020-11-01","9"
"47031","tennessee","coffee","2020-12-01","17"
"47031","tennessee","coffee","2021-01-01","7"
"47031","tennessee","coffee","2021-02-01","9"
"47031","tennessee","coffee","2021-03-01","12"
"47031","tennessee","coffee","2021-04-01","9"
"47031","tennessee","coffee","2021-05-01","7"
"47031","tennessee","coffee","2021-06-01","15"
"47031","tennessee","coffee","2021-07-01","29"
"47031","tennessee","coffee","2021-08-01","26"
"47031","tennessee","coffee","2021-09-01","23"
"47031","tennessee","coffee","2021-10-01","26"
"47031","tennessee","coffee","2021-11-01","5"
"47031","tennessee","coffee","2021-12-01","6"
"47031","tennessee","coffee","2022-01-01","16"
"47031","tennessee","coffee","2022-02-01","29"
"47031","tennessee","coffee","2022-03-01","14"
"47031","tennessee","coffee","2022-04-01","20"
"47031","tennessee","coffee","2022-05-01","15"
"47031","tennessee","coffee","2022-06-01","25"
"47031","tennessee","coffee","2022-07-01","9"
"47031","tennessee","coffee","2022-08-01","18"
"47031","tennessee","coffee","2022-09-01","13"
"47031","tennessee","coffee","2022-10-01","11"
"47031","tennessee","coffee","2022-11-01","25"
"47031","tennessee","coffee","2022-12-01","24"
"47055","tennessee","giles","2016-01-01","10"
"47055","tennessee","giles","2016-02-01","13"
"47055","tennessee","giles","2016-03-01","6"
"47055","tennessee","giles","2016-04-01","6"
"47055","tennessee","giles","2016-05-01","9"
"47055","tennessee","giles","2016-06-01","17"
"47055","tennessee","giles","2016-07-01","11"
"47055","tennessee","giles","2016-08-01","17"
"47055","tennessee","giles","2016-09-01","16"
"47055","tennessee","giles","2016-10-01","9"
"47055","tennessee","giles","2016-11-01","3"
"47055","tennessee","giles","2016-12-01","15"
"47055","tennessee","giles","2017-01-01","14"
"47055","tennessee","giles","2017-02-01","9"
"47055","tennessee","giles","2017-03-01","10"
"47055","tennessee","giles","2017-04-01","15"
"47055","tennessee","giles","2017-05-01","13"
"47055","tennessee","giles","2017-06-01","14"
"47055","tennessee","giles","2017-07-01","12"
"47055","tennessee","giles","2017-08-01","11"
"47055","tennessee","giles","2017-09-01","17"
"47055","tennessee","giles","2017-10-01","4"
"47055","tennessee","giles","2017-11-01","8"
"47055","tennessee","giles","2017-12-01","10"
"47055","tennessee","giles","2018-01-01","15"
"47055","tennessee","giles","2018-02-01","16"
"47055","tennessee","giles","2018-03-01","11"
"47055","tennessee","giles","2018-04-01","4"
"47055","tennessee","giles","2018-05-01","9"
"47055","tennessee","giles","2018-06-01","19"
"47055","tennessee","giles","2018-07-01","20"
"47055","tennessee","giles","2018-08-01","12"
"47055","tennessee","giles","2018-09-01","9"
"47055","tennessee","giles","2018-10-01","14"
"47055","tennessee","giles","2018-11-01","10"
"47055","tennessee","giles","2018-12-01","4"
"47055","tennessee","giles","2019-01-01","13"
"47055","tennessee","giles","2019-02-01","17"
"47055","tennessee","giles","2019-03-01","8"
"47055","tennessee","giles","2019-04-01","5"
"47055","tennessee","giles","2019-05-01","9"
"47055","tennessee","giles","2019-06-01","10"
"47055","tennessee","giles","2019-07-01","17"
"47055","tennessee","giles","2019-08-01","8"
"47055","tennessee","giles","2019-09-01","9"
"47055","tennessee","giles","2019-10-01","15"
"47055","tennessee","giles","2019-11-01","5"
"47055","tennessee","giles","2019-12-01","11"
"47055","tennessee","giles","2020-01-01","12"
"47055","tennessee","giles","2020-02-01","8"
"47055","tennessee","giles","2020-03-01","6"
"47055","tennessee","giles","2020-04-01","1"
"47055","tennessee","giles","2020-05-01","6"
"47055","tennessee","giles","2020-06-01","14"
"47055","tennessee","giles","2020-07-01","14"
"47055","tennessee","giles","2020-08-01","9"
"47055","tennessee","giles","2020-09-01","8"
"47055","tennessee","giles","2020-10-01","9"
"47055","tennessee","giles","2020-11-01","5"
"47055","tennessee","giles","2020-12-01","7"
"47055","tennessee","giles","2021-01-01","2"
"47055","tennessee","giles","2021-02-01","5"
"47055","tennessee","giles","2021-03-01","9"
"47055","tennessee","giles","2021-04-01","3"
"47055","tennessee","giles","2021-05-01","10"
"47055","tennessee","giles","2021-06-01","13"
"47055","tennessee","giles","2021-07-01","11"
"47055","tennessee","giles","2021-08-01","11"
"47055","tennessee","giles","2021-09-01","12"
"47055","tennessee","giles","2021-10-01","11"
"47055","tennessee","giles","2021-11-01","15"
"47055","tennessee","giles","2021-12-01","9"
"47055","tennessee","giles","2022-01-01","11"
"47055","tennessee","giles","2022-02-01","8"
"47055","tennessee","giles","2022-03-01","19"
"47055","tennessee","giles","2022-04-01","16"
"47055","tennessee","giles","2022-05-01","13"
"47055","tennessee","giles","2022-06-01","17"
"47055","tennessee","giles","2022-07-01","5"
"47055","tennessee","giles","2022-08-01","6"
"47055","tennessee","giles","2022-09-01","9"
"47055","tennessee","giles","2022-10-01","8"
"47055","tennessee","giles","2022-11-01","13"
"47055","tennessee","giles","2022-12-01","13"
"47145","tennessee","roane","2016-01-01","13"
"47145","tennessee","roane","2016-02-01","23"
"47145","tennessee","roane","2016-03-01","14"
"47145","tennessee","roane","2016-04-01","20"
"47145","tennessee","roane","2016-05-01","10"
"47145","tennessee","roane","2016-06-01","19"
"47145","tennessee","roane","2016-07-01","17"
"47145","tennessee","roane","2016-08-01","22"
"47145","tennessee","roane","2016-09-01","18"
"47145","tennessee","roane","2016-10-01","18"
"47145","tennessee","roane","2016-11-01","16"
"47145","tennessee","roane","2016-12-01","14"
"47145","tennessee","roane","2017-01-01","20"
"47145","tennessee","roane","2017-02-01","14"
"47145","tennessee","roane","2017-03-01","12"
"47145","tennessee","roane","2017-04-01","18"
"47145","tennessee","roane","2017-05-01","22"
"47145","tennessee","roane","2017-06-01","27"
"47145","tennessee","roane","2017-07-01","27"
"47145","tennessee","roane","2017-08-01","16"
"47145","tennessee","roane","2017-09-01","16"
"47145","tennessee","roane","2017-10-01","19"
"47145","tennessee","roane","2017-11-01","14"
"47145","tennessee","roane","2017-12-01","8"
"47145","tennessee","roane","2018-01-01","11"
"47145","tennessee","roane","2018-02-01","19"
"47145","tennessee","roane","2018-03-01","14"
"47145","tennessee","roane","2018-04-01","12"
"47145","tennessee","roane","2018-05-01","14"
"47145","tennessee","roane","2018-06-01","14"
"47145","tennessee","roane","2018-07-01","17"
"47145","tennessee","roane","2018-08-01","10"
"47145","tennessee","roane","2018-09-01","16"
"47145","tennessee","roane","2018-10-01","19"
"47145","tennessee","roane","2018-11-01","19"
"47145","tennessee","roane","2018-12-01","8"
"47145","tennessee","roane","2019-01-01","13"
"47145","tennessee","roane","2019-02-01","17"
"47145","tennessee","roane","2019-03-01","10"
"47145","tennessee","roane","2019-04-01","16"
"47145","tennessee","roane","2019-05-01","17"
"47145","tennessee","roane","2019-06-01","15"
"47145","tennessee","roane","2019-07-01","24"
"47145","tennessee","roane","2019-08-01","14"
"47145","tennessee","roane","2019-09-01","19"
"47145","tennessee","roane","2019-10-01","9"
"47145","tennessee","roane","2019-11-01","12"
"47145","tennessee","roane","2019-12-01","17"
"47145","tennessee","roane","2020-01-01","17"
"47145","tennessee","roane","2020-02-01","10"
"47145","tennessee","roane","2020-03-01","12"
"47145","tennessee","roane","2020-04-01","0"
"47145","tennessee","roane","2020-05-01","9"
"47145","tennessee","roane","2020-06-01","28"
"47145","tennessee","roane","2020-07-01","14"
"47145","tennessee","roane","2020-08-01","15"
"47145","tennessee","roane","2020-09-01","8"
"47145","tennessee","roane","2020-10-01","11"
"47145","tennessee","roane","2020-11-01","16"
"47145","tennessee","roane","2020-12-01","8"
"47145","tennessee","roane","2021-01-01","3"
"47145","tennessee","roane","2021-02-01","2"
"47145","tennessee","roane","2021-03-01","20"
"47145","tennessee","roane","2021-04-01","21"
"47145","tennessee","roane","2021-05-01","15"
"47145","tennessee","roane","2021-06-01","13"
"47145","tennessee","roane","2021-07-01","28"
"47145","tennessee","roane","2021-08-01","12"
"47145","tennessee","roane","2021-09-01","16"
"47145","tennessee","roane","2021-10-01","27"
"47145","tennessee","roane","2021-11-01","15"
"47145","tennessee","roane","2021-12-01","12"
"47145","tennessee","roane","2022-01-01","16"
"47145","tennessee","roane","2022-02-01","13"
"47145","tennessee","roane","2022-03-01","18"
"47145","tennessee","roane","2022-04-01","21"
"47145","tennessee","roane","2022-05-01","19"
"47145","tennessee","roane","2022-06-01","11"
"47145","tennessee","roane","2022-07-01","16"
"47145","tennessee","roane","2022-08-01","19"
"47145","tennessee","roane","2022-09-01","16"
"47145","tennessee","roane","2022-10-01","13"
"47145","tennessee","roane","2022-11-01","13"
"47145","tennessee","roane","2022-12-01","3"
