"fips","state","county","week_start_date","eviction_filings"
"47181","tennessee","wayne","2022-04-18","0"
"47181","tennessee","wayne","2022-04-25","0"
"47181","tennessee","wayne","2022-05-02","1"
"47181","tennessee","wayne","2022-05-09","0"
"47181","tennessee","wayne","2022-05-16","1"
"47181","tennessee","wayne","2022-05-23","1"
"47181","tennessee","wayne","2022-05-30","0"
"47181","tennessee","wayne","2022-06-06","0"
"47181","tennessee","wayne","2022-06-13","1"
"47181","tennessee","wayne","2022-06-20","0"
"47181","tennessee","wayne","2022-06-27","0"
"47181","tennessee","wayne","2022-07-04","0"
"47181","tennessee","wayne","2022-07-11","0"
"47181","tennessee","wayne","2022-07-18","0"
"47181","tennessee","wayne","2022-07-25","1"
"47181","tennessee","wayne","2022-08-01","0"
"47181","tennessee","wayne","2022-08-08","2"
"47181","tennessee","wayne","2022-08-15","0"
"47181","tennessee","wayne","2022-08-22","1"
"47181","tennessee","wayne","2022-08-29","0"
"47181","tennessee","wayne","2022-09-05","0"
"47181","tennessee","wayne","2022-09-12","0"
"47181","tennessee","wayne","2022-09-19","0"
"47181","tennessee","wayne","2022-09-26","3"
"47181","tennessee","wayne","2022-10-03","0"
"47181","tennessee","wayne","2022-10-10","0"
"47181","tennessee","wayne","2022-10-17","1"
"47181","tennessee","wayne","2022-10-24","1"
"47181","tennessee","wayne","2022-10-31","1"
"47181","tennessee","wayne","2022-11-07","0"
"47181","tennessee","wayne","2022-11-14","0"
"47181","tennessee","wayne","2022-11-21","0"
"47181","tennessee","wayne","2022-11-28","1"
"47181","tennessee","wayne","2022-12-05","1"
"47181","tennessee","wayne","2022-12-12","0"
"47181","tennessee","wayne","2022-12-19","2"
"47181","tennessee","wayne","2022-12-26","1"
"47125","tennessee","montgomery","2016-01-04","59"
"47125","tennessee","montgomery","2016-01-11","31"
"47125","tennessee","montgomery","2016-01-18","16"
"47125","tennessee","montgomery","2016-01-25","43"
"47125","tennessee","montgomery","2016-02-01","45"
"47125","tennessee","montgomery","2016-02-08","41"
"47125","tennessee","montgomery","2016-02-15","37"
"47125","tennessee","montgomery","2016-02-22","39"
"47125","tennessee","montgomery","2016-02-29","36"
"47125","tennessee","montgomery","2016-03-07","24"
"47125","tennessee","montgomery","2016-03-14","38"
"47125","tennessee","montgomery","2016-03-21","13"
"47125","tennessee","montgomery","2016-03-28","56"
"47125","tennessee","montgomery","2016-04-04","27"
"47125","tennessee","montgomery","2016-04-11","16"
"47125","tennessee","montgomery","2016-04-18","38"
"47125","tennessee","montgomery","2016-04-25","17"
"47125","tennessee","montgomery","2016-05-02","48"
"47125","tennessee","montgomery","2016-05-09","35"
"47125","tennessee","montgomery","2016-05-16","25"
"47125","tennessee","montgomery","2016-05-23","25"
"47125","tennessee","montgomery","2016-05-30","29"
"47125","tennessee","montgomery","2016-06-06","45"
"47125","tennessee","montgomery","2016-06-13","22"
"47125","tennessee","montgomery","2016-06-20","30"
"47125","tennessee","montgomery","2016-06-27","28"
"47125","tennessee","montgomery","2016-07-04","19"
"47125","tennessee","montgomery","2016-07-11","63"
"47125","tennessee","montgomery","2016-07-18","40"
"47125","tennessee","montgomery","2016-07-25","34"
"47125","tennessee","montgomery","2016-08-01","39"
"47125","tennessee","montgomery","2016-08-08","47"
"47125","tennessee","montgomery","2016-08-15","41"
"47125","tennessee","montgomery","2016-08-22","29"
"47125","tennessee","montgomery","2016-08-29","43"
"47125","tennessee","montgomery","2016-09-05","23"
"47125","tennessee","montgomery","2016-09-12","28"
"47125","tennessee","montgomery","2016-09-19","35"
"47125","tennessee","montgomery","2016-09-26","26"
"47125","tennessee","montgomery","2016-10-03","52"
"47125","tennessee","montgomery","2016-10-10","24"
"47125","tennessee","montgomery","2016-10-17","35"
"47125","tennessee","montgomery","2016-10-24","31"
"47125","tennessee","montgomery","2016-10-31","33"
"47125","tennessee","montgomery","2016-11-07","18"
"47125","tennessee","montgomery","2016-11-14","68"
"47125","tennessee","montgomery","2016-11-21","8"
"47125","tennessee","montgomery","2016-11-28","23"
"47125","tennessee","montgomery","2016-12-05","36"
"47125","tennessee","montgomery","2016-12-12","28"
"47125","tennessee","montgomery","2016-12-19","19"
"47125","tennessee","montgomery","2016-12-26","20"
"47125","tennessee","montgomery","2017-01-02","33"
"47125","tennessee","montgomery","2017-01-09","31"
"47125","tennessee","montgomery","2017-01-16","35"
"47125","tennessee","montgomery","2017-01-23","22"
"47125","tennessee","montgomery","2017-01-30","31"
"47125","tennessee","montgomery","2017-02-06","24"
"47125","tennessee","montgomery","2017-02-13","62"
"47125","tennessee","montgomery","2017-02-20","28"
"47125","tennessee","montgomery","2017-02-27","21"
"47125","tennessee","montgomery","2017-03-06","32"
"47125","tennessee","montgomery","2017-03-13","26"
"47125","tennessee","montgomery","2017-03-20","29"
"47125","tennessee","montgomery","2017-03-27","20"
"47125","tennessee","montgomery","2017-04-03","29"
"47125","tennessee","montgomery","2017-04-10","19"
"47125","tennessee","montgomery","2017-04-17","32"
"47125","tennessee","montgomery","2017-04-24","26"
"47125","tennessee","montgomery","2017-05-01","23"
"47125","tennessee","montgomery","2017-05-08","41"
"47125","tennessee","montgomery","2017-05-15","27"
"47125","tennessee","montgomery","2017-05-22","34"
"47125","tennessee","montgomery","2017-05-29","26"
"47125","tennessee","montgomery","2017-06-05","16"
"47125","tennessee","montgomery","2017-06-12","42"
"47125","tennessee","montgomery","2017-06-19","58"
"47125","tennessee","montgomery","2017-06-26","28"
"47125","tennessee","montgomery","2017-07-03","28"
"47125","tennessee","montgomery","2017-07-10","45"
"47125","tennessee","montgomery","2017-07-17","32"
"47125","tennessee","montgomery","2017-07-24","27"
"47125","tennessee","montgomery","2017-07-31","38"
"47125","tennessee","montgomery","2017-08-07","40"
"47125","tennessee","montgomery","2017-08-14","49"
"47125","tennessee","montgomery","2017-08-21","29"
"47125","tennessee","montgomery","2017-08-28","29"
"47125","tennessee","montgomery","2017-09-04","35"
"47125","tennessee","montgomery","2017-09-11","37"
"47125","tennessee","montgomery","2017-09-18","28"
"47125","tennessee","montgomery","2017-09-25","33"
"47125","tennessee","montgomery","2017-10-02","30"
"47125","tennessee","montgomery","2017-10-09","34"
"47125","tennessee","montgomery","2017-10-16","37"
"47125","tennessee","montgomery","2017-10-23","36"
"47125","tennessee","montgomery","2017-10-30","43"
"47125","tennessee","montgomery","2017-11-06","21"
"47125","tennessee","montgomery","2017-11-13","32"
"47125","tennessee","montgomery","2017-11-20","11"
"47125","tennessee","montgomery","2017-11-27","31"
"47125","tennessee","montgomery","2017-12-04","34"
"47125","tennessee","montgomery","2017-12-11","32"
"47125","tennessee","montgomery","2017-12-18","25"
"47125","tennessee","montgomery","2017-12-25","10"
"47125","tennessee","montgomery","2018-01-01","34"
"47125","tennessee","montgomery","2018-01-08","32"
"47125","tennessee","montgomery","2018-01-15","18"
"47125","tennessee","montgomery","2018-01-22","55"
"47125","tennessee","montgomery","2018-01-29","45"
"47125","tennessee","montgomery","2018-02-05","35"
"47125","tennessee","montgomery","2018-02-12","22"
"47125","tennessee","montgomery","2018-02-19","35"
"47125","tennessee","montgomery","2018-02-26","31"
"47125","tennessee","montgomery","2018-03-05","43"
"47125","tennessee","montgomery","2018-03-12","18"
"47125","tennessee","montgomery","2018-03-19","28"
"47125","tennessee","montgomery","2018-03-26","16"
"47125","tennessee","montgomery","2018-04-02","22"
"47125","tennessee","montgomery","2018-04-09","24"
"47125","tennessee","montgomery","2018-04-16","21"
"47125","tennessee","montgomery","2018-04-23","30"
"47125","tennessee","montgomery","2018-04-30","25"
"47125","tennessee","montgomery","2018-05-07","39"
"47125","tennessee","montgomery","2018-05-14","26"
"47125","tennessee","montgomery","2018-05-21","41"
"47125","tennessee","montgomery","2018-05-28","24"
"47125","tennessee","montgomery","2018-06-04","38"
"47125","tennessee","montgomery","2018-06-11","38"
"47125","tennessee","montgomery","2018-06-18","44"
"47125","tennessee","montgomery","2018-06-25","33"
"47125","tennessee","montgomery","2018-07-02","17"
"47125","tennessee","montgomery","2018-07-09","31"
"47125","tennessee","montgomery","2018-07-16","27"
"47125","tennessee","montgomery","2018-07-23","49"
"47125","tennessee","montgomery","2018-07-30","38"
"47125","tennessee","montgomery","2018-08-06","29"
"47125","tennessee","montgomery","2018-08-13","26"
"47125","tennessee","montgomery","2018-08-20","54"
"47125","tennessee","montgomery","2018-08-27","26"
"47125","tennessee","montgomery","2018-09-03","24"
"47125","tennessee","montgomery","2018-09-10","32"
"47125","tennessee","montgomery","2018-09-17","28"
"47125","tennessee","montgomery","2018-09-24","29"
"47125","tennessee","montgomery","2018-10-01","40"
"47125","tennessee","montgomery","2018-10-08","19"
"47125","tennessee","montgomery","2018-10-15","29"
"47125","tennessee","montgomery","2018-10-22","18"
"47125","tennessee","montgomery","2018-10-29","30"
"47125","tennessee","montgomery","2018-11-05","27"
"47125","tennessee","montgomery","2018-11-12","29"
"47125","tennessee","montgomery","2018-11-19","20"
"47125","tennessee","montgomery","2018-11-26","44"
"47125","tennessee","montgomery","2018-12-03","18"
"47125","tennessee","montgomery","2018-12-10","26"
"47125","tennessee","montgomery","2018-12-17","28"
"47125","tennessee","montgomery","2018-12-24","14"
"47125","tennessee","montgomery","2018-12-31","22"
"47125","tennessee","montgomery","2019-01-07","41"
"47125","tennessee","montgomery","2019-01-14","33"
"47125","tennessee","montgomery","2019-01-21","23"
"47125","tennessee","montgomery","2019-01-28","34"
"47125","tennessee","montgomery","2019-02-04","29"
"47125","tennessee","montgomery","2019-02-11","27"
"47125","tennessee","montgomery","2019-02-18","30"
"47125","tennessee","montgomery","2019-02-25","25"
"47125","tennessee","montgomery","2019-03-04","30"
"47125","tennessee","montgomery","2019-03-11","24"
"47125","tennessee","montgomery","2019-03-18","20"
"47125","tennessee","montgomery","2019-03-25","20"
"47125","tennessee","montgomery","2019-04-01","19"
"47125","tennessee","montgomery","2019-04-08","15"
"47125","tennessee","montgomery","2019-04-15","20"
"47125","tennessee","montgomery","2019-04-22","27"
"47125","tennessee","montgomery","2019-04-29","26"
"47125","tennessee","montgomery","2019-05-06","25"
"47125","tennessee","montgomery","2019-05-13","30"
"47125","tennessee","montgomery","2019-05-20","28"
"47125","tennessee","montgomery","2019-05-27","39"
"47125","tennessee","montgomery","2019-06-03","32"
"47125","tennessee","montgomery","2019-06-10","34"
"47125","tennessee","montgomery","2019-06-17","28"
"47125","tennessee","montgomery","2019-06-24","32"
"47125","tennessee","montgomery","2019-07-01","33"
"47125","tennessee","montgomery","2019-07-08","36"
"47125","tennessee","montgomery","2019-07-15","25"
"47125","tennessee","montgomery","2019-07-22","27"
"47125","tennessee","montgomery","2019-07-29","25"
"47125","tennessee","montgomery","2019-08-05","19"
"47125","tennessee","montgomery","2019-08-12","45"
"47125","tennessee","montgomery","2019-08-19","34"
"47125","tennessee","montgomery","2019-08-26","41"
"47125","tennessee","montgomery","2019-09-02","36"
"47125","tennessee","montgomery","2019-09-09","29"
"47125","tennessee","montgomery","2019-09-16","43"
"47125","tennessee","montgomery","2019-09-23","26"
"47125","tennessee","montgomery","2019-09-30","45"
"47125","tennessee","montgomery","2019-10-07","20"
"47125","tennessee","montgomery","2019-10-14","20"
"47125","tennessee","montgomery","2019-10-21","35"
"47125","tennessee","montgomery","2019-10-28","22"
"47125","tennessee","montgomery","2019-11-04","26"
"47125","tennessee","montgomery","2019-11-11","25"
"47125","tennessee","montgomery","2019-11-18","33"
"47125","tennessee","montgomery","2019-11-25","19"
"47125","tennessee","montgomery","2019-12-02","31"
"47125","tennessee","montgomery","2019-12-09","21"
"47125","tennessee","montgomery","2019-12-16","24"
"47125","tennessee","montgomery","2019-12-23","10"
"47125","tennessee","montgomery","2019-12-30","30"
"47125","tennessee","montgomery","2020-01-06","24"
"47125","tennessee","montgomery","2020-01-13","30"
"47125","tennessee","montgomery","2020-01-20","22"
"47125","tennessee","montgomery","2020-01-27","46"
"47125","tennessee","montgomery","2020-02-03","56"
"47125","tennessee","montgomery","2020-02-10","33"
"47125","tennessee","montgomery","2020-02-17","23"
"47125","tennessee","montgomery","2020-02-24","55"
"47125","tennessee","montgomery","2020-03-02","21"
"47125","tennessee","montgomery","2020-03-09","27"
"47125","tennessee","montgomery","2020-03-16","5"
"47125","tennessee","montgomery","2020-03-23","0"
"47125","tennessee","montgomery","2020-03-30","2"
"47125","tennessee","montgomery","2020-04-06","0"
"47125","tennessee","montgomery","2020-04-13","0"
"47125","tennessee","montgomery","2020-04-20","0"
"47125","tennessee","montgomery","2020-04-27","4"
"47125","tennessee","montgomery","2020-05-04","12"
"47125","tennessee","montgomery","2020-05-11","9"
"47125","tennessee","montgomery","2020-05-18","6"
"47125","tennessee","montgomery","2020-05-25","17"
"47125","tennessee","montgomery","2020-06-01","20"
"47125","tennessee","montgomery","2020-06-08","16"
"47125","tennessee","montgomery","2020-06-15","23"
"47125","tennessee","montgomery","2020-06-22","19"
"47125","tennessee","montgomery","2020-06-29","16"
"47125","tennessee","montgomery","2020-07-06","12"
"47125","tennessee","montgomery","2020-07-13","18"
"47125","tennessee","montgomery","2020-07-20","10"
"47125","tennessee","montgomery","2020-07-27","11"
"47125","tennessee","montgomery","2020-08-03","21"
"47125","tennessee","montgomery","2020-08-10","23"
"47125","tennessee","montgomery","2020-08-17","14"
"47125","tennessee","montgomery","2020-08-24","33"
"47125","tennessee","montgomery","2020-08-31","41"
"47125","tennessee","montgomery","2020-09-07","12"
"47125","tennessee","montgomery","2020-09-14","14"
"47125","tennessee","montgomery","2020-09-21","21"
"47125","tennessee","montgomery","2020-09-28","10"
"47125","tennessee","montgomery","2020-10-05","16"
"47125","tennessee","montgomery","2020-10-12","19"
"47125","tennessee","montgomery","2020-10-19","26"
"47125","tennessee","montgomery","2020-10-26","36"
"47125","tennessee","montgomery","2020-11-02","20"
"47125","tennessee","montgomery","2020-11-09","21"
"47125","tennessee","montgomery","2020-11-16","30"
"47125","tennessee","montgomery","2020-11-23","4"
"47125","tennessee","montgomery","2020-11-30","17"
"47125","tennessee","montgomery","2020-12-07","26"
"47125","tennessee","montgomery","2020-12-14","38"
"47125","tennessee","montgomery","2020-12-21","23"
"47125","tennessee","montgomery","2020-12-28","17"
"47125","tennessee","montgomery","2021-01-04","24"
"47125","tennessee","montgomery","2021-01-11","19"
"47125","tennessee","montgomery","2021-01-18","27"
"47125","tennessee","montgomery","2021-01-25","11"
"47125","tennessee","montgomery","2021-02-01","16"
"47125","tennessee","montgomery","2021-02-08","12"
"47125","tennessee","montgomery","2021-02-15","0"
"47125","tennessee","montgomery","2021-02-22","22"
"47125","tennessee","montgomery","2021-03-01","44"
"47125","tennessee","montgomery","2021-03-08","18"
"47125","tennessee","montgomery","2021-03-15","24"
"47125","tennessee","montgomery","2021-03-22","20"
"47125","tennessee","montgomery","2021-03-29","15"
"47125","tennessee","montgomery","2021-04-05","23"
"47125","tennessee","montgomery","2021-04-12","29"
"47125","tennessee","montgomery","2021-04-19","29"
"47125","tennessee","montgomery","2021-04-26","15"
"47125","tennessee","montgomery","2021-05-03","11"
"47125","tennessee","montgomery","2021-05-10","16"
"47125","tennessee","montgomery","2021-05-17","36"
"47125","tennessee","montgomery","2021-05-24","18"
"47125","tennessee","montgomery","2021-05-31","17"
"47125","tennessee","montgomery","2021-06-07","27"
"47125","tennessee","montgomery","2021-06-14","9"
"47125","tennessee","montgomery","2021-06-21","31"
"47125","tennessee","montgomery","2021-06-28","28"
"47125","tennessee","montgomery","2021-07-05","42"
"47125","tennessee","montgomery","2021-07-12","30"
"47125","tennessee","montgomery","2021-07-19","29"
"47125","tennessee","montgomery","2021-07-26","28"
"47125","tennessee","montgomery","2021-08-02","2"
"47125","tennessee","montgomery","2021-08-09","26"
"47125","tennessee","montgomery","2021-08-16","24"
"47125","tennessee","montgomery","2021-08-23","22"
"47125","tennessee","montgomery","2021-08-30","51"
"47125","tennessee","montgomery","2021-09-06","25"
"47125","tennessee","montgomery","2021-09-13","22"
"47125","tennessee","montgomery","2021-09-20","57"
"47125","tennessee","montgomery","2021-09-27","27"
"47125","tennessee","montgomery","2021-10-04","23"
"47125","tennessee","montgomery","2021-10-11","26"
"47125","tennessee","montgomery","2021-10-18","21"
"47125","tennessee","montgomery","2021-10-25","27"
"47125","tennessee","montgomery","2021-11-01","13"
"47125","tennessee","montgomery","2021-11-08","47"
"47125","tennessee","montgomery","2021-11-15","30"
"47125","tennessee","montgomery","2021-11-22","17"
"47125","tennessee","montgomery","2021-11-29","27"
"47125","tennessee","montgomery","2021-12-06","46"
"47125","tennessee","montgomery","2021-12-13","24"
"47125","tennessee","montgomery","2021-12-20","10"
"47125","tennessee","montgomery","2021-12-27","25"
"47125","tennessee","montgomery","2022-01-03","29"
"47125","tennessee","montgomery","2022-01-10","24"
"47125","tennessee","montgomery","2022-01-17","37"
"47125","tennessee","montgomery","2022-01-24","28"
"47125","tennessee","montgomery","2022-01-31","21"
"47125","tennessee","montgomery","2022-02-07","37"
"47125","tennessee","montgomery","2022-02-14","19"
"47125","tennessee","montgomery","2022-02-21","22"
"47125","tennessee","montgomery","2022-02-28","52"
"47125","tennessee","montgomery","2022-03-07","31"
"47125","tennessee","montgomery","2022-03-14","31"
"47125","tennessee","montgomery","2022-03-21","32"
"47125","tennessee","montgomery","2022-03-28","23"
"47125","tennessee","montgomery","2022-04-04","21"
"47125","tennessee","montgomery","2022-04-11","19"
"47125","tennessee","montgomery","2022-04-18","32"
"47125","tennessee","montgomery","2022-04-25","15"
"47125","tennessee","montgomery","2022-05-02","25"
"47125","tennessee","montgomery","2022-05-09","48"
"47125","tennessee","montgomery","2022-05-16","27"
"47125","tennessee","montgomery","2022-05-23","28"
"47125","tennessee","montgomery","2022-05-30","36"
"47125","tennessee","montgomery","2022-06-06","50"
"47125","tennessee","montgomery","2022-06-13","24"
"47125","tennessee","montgomery","2022-06-20","55"
"47125","tennessee","montgomery","2022-06-27","30"
"47125","tennessee","montgomery","2022-07-04","28"
"47125","tennessee","montgomery","2022-07-11","22"
"47125","tennessee","montgomery","2022-07-18","3"
"47125","tennessee","montgomery","2022-07-25","36"
"47125","tennessee","montgomery","2022-08-01","44"
"47125","tennessee","montgomery","2022-08-08","47"
"47125","tennessee","montgomery","2022-08-15","38"
"47125","tennessee","montgomery","2022-08-22","48"
"47125","tennessee","montgomery","2022-08-29","61"
"47125","tennessee","montgomery","2022-09-05","18"
"47125","tennessee","montgomery","2022-09-12","49"
"47125","tennessee","montgomery","2022-09-19","18"
"47125","tennessee","montgomery","2022-09-26","17"
"47125","tennessee","montgomery","2022-10-03","19"
"47125","tennessee","montgomery","2022-10-10","7"
"47125","tennessee","montgomery","2022-10-17","16"
"47125","tennessee","montgomery","2022-10-24","36"
"47125","tennessee","montgomery","2022-10-31","24"
"47125","tennessee","montgomery","2022-11-07","43"
"47125","tennessee","montgomery","2022-11-14","38"
"47125","tennessee","montgomery","2022-11-21","27"
"47125","tennessee","montgomery","2022-11-28","16"
"47125","tennessee","montgomery","2022-12-05","60"
"47125","tennessee","montgomery","2022-12-12","25"
"47125","tennessee","montgomery","2022-12-19","18"
"47125","tennessee","montgomery","2022-12-26","35"
"47043","tennessee","dickson","2016-01-04","3"
"47043","tennessee","dickson","2016-01-11","2"
"47043","tennessee","dickson","2016-01-18","3"
"47043","tennessee","dickson","2016-01-25","3"
"47043","tennessee","dickson","2016-02-01","3"
"47043","tennessee","dickson","2016-02-08","5"
"47043","tennessee","dickson","2016-02-15","0"
"47043","tennessee","dickson","2016-02-22","2"
"47043","tennessee","dickson","2016-02-29","1"
"47043","tennessee","dickson","2016-03-07","4"
"47043","tennessee","dickson","2016-03-14","5"
"47043","tennessee","dickson","2016-03-21","4"
"47043","tennessee","dickson","2016-03-28","0"
"47043","tennessee","dickson","2016-04-04","3"
"47043","tennessee","dickson","2016-04-11","3"
"47043","tennessee","dickson","2016-04-18","2"
"47043","tennessee","dickson","2016-04-25","0"
"47043","tennessee","dickson","2016-05-02","2"
"47043","tennessee","dickson","2016-05-09","6"
"47043","tennessee","dickson","2016-05-16","3"
"47043","tennessee","dickson","2016-05-23","2"
"47043","tennessee","dickson","2016-05-30","3"
"47043","tennessee","dickson","2016-06-06","1"
"47043","tennessee","dickson","2016-06-13","4"
"47043","tennessee","dickson","2016-06-20","11"
"47043","tennessee","dickson","2016-06-27","1"
"47043","tennessee","dickson","2016-07-04","4"
"47043","tennessee","dickson","2016-07-11","1"
"47043","tennessee","dickson","2016-07-18","3"
"47043","tennessee","dickson","2016-07-25","2"
"47043","tennessee","dickson","2016-08-01","4"
"47043","tennessee","dickson","2016-08-08","4"
"47043","tennessee","dickson","2016-08-15","1"
"47043","tennessee","dickson","2016-08-22","7"
"47043","tennessee","dickson","2016-08-29","2"
"47043","tennessee","dickson","2016-09-05","2"
"47043","tennessee","dickson","2016-09-12","4"
"47043","tennessee","dickson","2016-09-19","6"
"47043","tennessee","dickson","2016-09-26","5"
"47043","tennessee","dickson","2016-10-03","2"
"47043","tennessee","dickson","2016-10-10","1"
"47043","tennessee","dickson","2016-10-17","3"
"47043","tennessee","dickson","2016-10-24","7"
"47043","tennessee","dickson","2016-10-31","3"
"47043","tennessee","dickson","2016-11-07","1"
"47043","tennessee","dickson","2016-11-14","3"
"47043","tennessee","dickson","2016-11-21","0"
"47043","tennessee","dickson","2016-11-28","5"
"47043","tennessee","dickson","2016-12-05","2"
"47043","tennessee","dickson","2016-12-12","2"
"47043","tennessee","dickson","2016-12-19","2"
"47043","tennessee","dickson","2016-12-26","4"
"47043","tennessee","dickson","2017-01-02","0"
"47043","tennessee","dickson","2017-01-09","4"
"47043","tennessee","dickson","2017-01-16","1"
"47043","tennessee","dickson","2017-01-23","3"
"47043","tennessee","dickson","2017-01-30","2"
"47043","tennessee","dickson","2017-02-06","3"
"47043","tennessee","dickson","2017-02-13","3"
"47043","tennessee","dickson","2017-02-20","1"
"47043","tennessee","dickson","2017-02-27","6"
"47043","tennessee","dickson","2017-03-06","1"
"47043","tennessee","dickson","2017-03-13","3"
"47043","tennessee","dickson","2017-03-20","1"
"47043","tennessee","dickson","2017-03-27","2"
"47043","tennessee","dickson","2017-04-03","2"
"47043","tennessee","dickson","2017-04-10","0"
"47043","tennessee","dickson","2017-04-17","3"
"47043","tennessee","dickson","2017-04-24","6"
"47043","tennessee","dickson","2017-05-01","6"
"47043","tennessee","dickson","2017-05-08","2"
"47043","tennessee","dickson","2017-05-15","2"
"47043","tennessee","dickson","2017-05-22","6"
"47043","tennessee","dickson","2017-05-29","2"
"47043","tennessee","dickson","2017-06-05","6"
"47043","tennessee","dickson","2017-06-12","2"
"47043","tennessee","dickson","2017-06-19","4"
"47043","tennessee","dickson","2017-06-26","4"
"47043","tennessee","dickson","2017-07-03","4"
"47043","tennessee","dickson","2017-07-10","3"
"47043","tennessee","dickson","2017-07-17","3"
"47043","tennessee","dickson","2017-07-24","3"
"47043","tennessee","dickson","2017-07-31","3"
"47043","tennessee","dickson","2017-08-07","3"
"47043","tennessee","dickson","2017-08-14","3"
"47043","tennessee","dickson","2017-08-21","4"
"47043","tennessee","dickson","2017-08-28","5"
"47043","tennessee","dickson","2017-09-04","6"
"47043","tennessee","dickson","2017-09-11","5"
"47043","tennessee","dickson","2017-09-18","1"
"47043","tennessee","dickson","2017-09-25","7"
"47043","tennessee","dickson","2017-10-02","4"
"47043","tennessee","dickson","2017-10-09","2"
"47043","tennessee","dickson","2017-10-16","2"
"47043","tennessee","dickson","2017-10-23","0"
"47043","tennessee","dickson","2017-10-30","4"
"47043","tennessee","dickson","2017-11-06","3"
"47043","tennessee","dickson","2017-11-13","3"
"47043","tennessee","dickson","2017-11-20","1"
"47043","tennessee","dickson","2017-11-27","6"
"47043","tennessee","dickson","2017-12-04","2"
"47043","tennessee","dickson","2017-12-11","6"
"47043","tennessee","dickson","2017-12-18","6"
"47043","tennessee","dickson","2017-12-25","0"
"47043","tennessee","dickson","2018-01-01","1"
"47043","tennessee","dickson","2018-01-08","1"
"47043","tennessee","dickson","2018-01-15","5"
"47043","tennessee","dickson","2018-01-22","4"
"47043","tennessee","dickson","2018-01-29","3"
"47043","tennessee","dickson","2018-02-05","3"
"47043","tennessee","dickson","2018-02-12","2"
"47043","tennessee","dickson","2018-02-19","2"
"47043","tennessee","dickson","2018-02-26","3"
"47043","tennessee","dickson","2018-03-05","10"
"47043","tennessee","dickson","2018-03-12","3"
"47043","tennessee","dickson","2018-03-19","5"
"47043","tennessee","dickson","2018-03-26","2"
"47043","tennessee","dickson","2018-04-02","2"
"47043","tennessee","dickson","2018-04-09","1"
"47043","tennessee","dickson","2018-04-16","2"
"47043","tennessee","dickson","2018-04-23","2"
"47043","tennessee","dickson","2018-04-30","3"
"47043","tennessee","dickson","2018-05-07","5"
"47043","tennessee","dickson","2018-05-14","3"
"47043","tennessee","dickson","2018-05-21","7"
"47043","tennessee","dickson","2018-05-28","3"
"47043","tennessee","dickson","2018-06-04","4"
"47043","tennessee","dickson","2018-06-11","0"
"47043","tennessee","dickson","2018-06-18","6"
"47043","tennessee","dickson","2018-06-25","4"
"47043","tennessee","dickson","2018-07-02","2"
"47043","tennessee","dickson","2018-07-09","5"
"47043","tennessee","dickson","2018-07-16","5"
"47043","tennessee","dickson","2018-07-23","1"
"47043","tennessee","dickson","2018-07-30","5"
"47043","tennessee","dickson","2018-08-06","1"
"47043","tennessee","dickson","2018-08-13","8"
"47043","tennessee","dickson","2018-08-20","7"
"47043","tennessee","dickson","2018-08-27","2"
"47043","tennessee","dickson","2018-09-03","4"
"47043","tennessee","dickson","2018-09-10","4"
"47043","tennessee","dickson","2018-09-17","2"
"47043","tennessee","dickson","2018-09-24","5"
"47043","tennessee","dickson","2018-10-01","3"
"47043","tennessee","dickson","2018-10-08","1"
"47043","tennessee","dickson","2018-10-15","3"
"47043","tennessee","dickson","2018-10-22","4"
"47043","tennessee","dickson","2018-10-29","1"
"47043","tennessee","dickson","2018-11-05","1"
"47043","tennessee","dickson","2018-11-12","7"
"47043","tennessee","dickson","2018-11-19","1"
"47043","tennessee","dickson","2018-11-26","2"
"47043","tennessee","dickson","2018-12-03","6"
"47043","tennessee","dickson","2018-12-10","3"
"47043","tennessee","dickson","2018-12-17","2"
"47043","tennessee","dickson","2018-12-24","1"
"47043","tennessee","dickson","2018-12-31","1"
"47043","tennessee","dickson","2019-01-07","6"
"47043","tennessee","dickson","2019-01-14","0"
"47043","tennessee","dickson","2019-01-21","2"
"47043","tennessee","dickson","2019-01-28","2"
"47043","tennessee","dickson","2019-02-04","1"
"47043","tennessee","dickson","2019-02-11","2"
"47043","tennessee","dickson","2019-02-18","5"
"47043","tennessee","dickson","2019-02-25","4"
"47043","tennessee","dickson","2019-03-04","7"
"47043","tennessee","dickson","2019-03-11","3"
"47043","tennessee","dickson","2019-03-18","1"
"47043","tennessee","dickson","2019-03-25","2"
"47043","tennessee","dickson","2019-04-01","3"
"47043","tennessee","dickson","2019-04-08","0"
"47043","tennessee","dickson","2019-04-15","2"
"47043","tennessee","dickson","2019-04-22","2"
"47043","tennessee","dickson","2019-04-29","2"
"47043","tennessee","dickson","2019-05-06","8"
"47043","tennessee","dickson","2019-05-13","3"
"47043","tennessee","dickson","2019-05-20","3"
"47043","tennessee","dickson","2019-05-27","1"
"47043","tennessee","dickson","2019-06-03","0"
"47043","tennessee","dickson","2019-06-10","0"
"47043","tennessee","dickson","2019-06-17","0"
"47043","tennessee","dickson","2019-06-24","0"
"47043","tennessee","dickson","2019-07-01","0"
"47043","tennessee","dickson","2019-07-08","1"
"47043","tennessee","dickson","2019-07-15","0"
"47043","tennessee","dickson","2019-07-22","0"
"47043","tennessee","dickson","2019-07-29","0"
"47043","tennessee","dickson","2019-08-05","0"
"47043","tennessee","dickson","2019-08-12","0"
